tau,escalate_count,mean_reward,mean_cost,same_count_random_reward,same_count_random_cost,reward_lift_vs_same_count_random
-1,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.09375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0927734375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.091796875,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.09130859375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0908203125,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.08935546875,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.087890625,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0869140625,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0859375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.085693359375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.08544921875,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0849609375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.08447265625,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.083984375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.08349609375,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.0791015625,0,0.3881118881118881,0.0030106595979020982,0.3881118881118881,0.0030106595979020982,0.0
-0.07470703125,1,0.3881118881118881,0.0030481747027972027,0.3884053009927136,0.0030592832037018925,-0.000293412880825461
-0.072509765625,1,0.3881118881118881,0.0030481747027972027,0.3884053009927136,0.0030592832037018925,-0.000293412880825461
-0.0703125,1,0.3881118881118881,0.0030481747027972027,0.3884053009927136,0.0030592832037018925,-0.000293412880825461
-0.06689453125,3,0.3881118881118881,0.0031523141433566436,0.38899212675436445,0.003156530415301482,-0.0008802386424763275
-0.0634765625,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
-0.0628662109375,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
-0.062255859375,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
-0.0615234375,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
-0.060791015625,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
-0.0606689453125,4,0.3881118881118881,0.0031967563111888106,0.3892855396351899,0.0032051540211012765,-0.0011736515233017886
